year,lon_mme,lat_mme,lon_sst,lat_sst,dist,Ecoregion,count_MHW,duration,icum_event,temp,mhw_days,e_days,sum_anom,icum,Monitoring series,Damaged qualitative,EvenStart,Location,Damaged percentage,count_MME
2015,34.03406,35.05084,34.02085876464844,35.06248474121094,1.77,Levantine Sea,8,696,1189,25.885191256830602,87,96,187.3595000000002,148.6113,NA,NA,NA,NA,NA,NA
2015,34.06439,35.01287,34.062530517578125,35.02082061767578,0.9,Levantine Sea,4,182,294,25.848907103825137,91,92,181.96620000000016,147.21520000000004,NA,NA,NA,NA,NA,NA
2015,34.07855,34.9862,34.10419464111328,34.97915267944336,2.47,Levantine Sea,15,430,678,26.123005464480876,86,90,179.4492000000003,135.50829999999996,NA,NA,NA,NA,NA,NA
2015,32.34834,35.05849,32.35419464111328,35.06248474121094,0.69,Levantine Sea,9,180,300,25.739071038251367,60,75,168.8506000000002,100.0378,NA,NA,NA,NA,NA,NA
2015,34.01688,34.98245,33.97919464111328,34.97915267944336,3.46,Levantine Sea,12,304,453,26.02174863387978,76,83,180.36759999999998,113.36240000000001,one.per.year.monitoring,No,Winter,Cyprus (Krio Nero),7,1
2015,-0.45888,38.16423,-0.47917938232421875,38.14583206176758,2.71,Southwestern Mediterranean,45,639,1363,24.169562841530055,71,82,243.70260000000016,151.4948,NA,NA,NA,NA,NA,NA
2015,-0.47208,38.16661,-0.47917938232421875,38.14583206176758,2.4,Southwestern Mediterranean,45,639,1363,24.169562841530055,71,82,243.70260000000016,151.4948,NA,NA,NA,NA,NA,NA
2015,-0.48764,38.16731,-0.47917938232421875,38.1875,2.37,Southwestern Mediterranean,15,365,777,24.172185792349726,73,84,242.2893999999999,155.39299999999997,NA,NA,NA,NA,NA,NA
2015,-0.47214,38.16657,-0.47917938232421875,38.14583206176758,2.39,Southwestern Mediterranean,45,639,1363,24.169562841530055,71,82,243.70260000000016,151.4948,NA,NA,NA,NA,NA,NA
2015,-0.48782,38.16733,-0.47917938232421875,38.1875,2.37,Southwestern Mediterranean,15,365,777,24.172185792349726,73,84,242.2893999999999,155.39299999999997,NA,NA,NA,NA,NA,NA
2015,-0.45212,38.15658,-0.4375133514404297,38.14583206176758,1.75,Southwestern Mediterranean,10,148,312,24.179071038251365,74,88,246.1668999999998,156.1694,NA,NA,NA,NA,NA,NA
2015,-0.71823,37.91089,-0.72917938232421875,37.89583206176758,1.93,Southwestern Mediterranean,10,196,404,23.965245901639346,97,102,254.4333000000003,200.52210000000002,NA,NA,NA,NA,NA,NA
2015,-0.46812,38.16135,-0.47917938232421875,38.14583206176758,1.98,Southwestern Mediterranean,45,639,1363,24.169562841530055,71,82,243.70260000000016,151.4948,one.per.year.monitoring,Moderate,Summer,Marine Protected Area of Tabraca,43,1
2015,-0.46589,38.16142,-0.47917938232421875,38.14583206176758,2.09,Southwestern Mediterranean,45,639,1363,24.169562841530055,71,82,243.70260000000016,151.4948,one.per.year.monitoring,No,Summer,Marine Protected Area of Tabarca,0,1
2015,-0.46589,38.16142,-0.47917938232421875,38.14583206176758,2.09,Southwestern Mediterranean,45,639,1363,24.169562841530055,71,82,243.70260000000016,151.4948,one.per.year.monitoring,Moderate,Summer,Marine Protected Area of Tabarca,43,4
2015,6.40289,42.99125,6.3958282470703125,42.97918701171875,1.46,Northwestern Mediterranean,8,140,471,21.928196721311476,35,48,194.25650000000007,117.632,single.survey,Moderate,Summer,Port-Cros (Gabinière),42,1
2015,6.35917,43.01694,6.354162216186523,43.020851135253906,0.6,Northwestern Mediterranean,2,35,119,21.949781420765028,35,49,193.3095000000001,118.89150000000001,single.survey,Moderate,Summer,Port-Cros Montremian,32,1
2015,1.16518,38.96948,1.145822525024414,38.97916793823242,1.99,Southwestern Mediterranean,9,171,384,23.945300546448088,57,68,180.25840000000014,127.88740000000001,NA,NA,NA,NA,NA,NA
2015,1.18842,38.86256,1.1874885559082031,38.85416793823242,0.94,Southwestern Mediterranean,3,58,126,23.928196721311476,58,70,169.06510000000014,125.67360000000001,NA,NA,NA,NA,NA,NA
2015,1.16852,38.98503,1.1874885559082031,38.97916793823242,1.77,Southwestern Mediterranean,3,57,127,23.946284153005465,57,69,181.85510000000002,126.64460000000001,NA,NA,NA,NA,NA,NA
2015,1.16116,38.98263,1.145822525024414,38.97916793823242,1.38,Southwestern Mediterranean,9,171,384,23.945300546448088,57,68,180.25840000000014,127.88740000000001,NA,NA,NA,NA,NA,NA
2015,1.16531,38.97147,1.145822525024414,38.97916793823242,1.89,Southwestern Mediterranean,9,171,384,23.945300546448088,57,68,180.25840000000014,127.88740000000001,NA,NA,NA,NA,NA,NA
2015,4.01,40.04,4.02082633972168,40.06250762939453,2.67,Northwestern Mediterranean,6,138,296,23.57967213114754,69,70,212.18259999999972,148.1739,NA,NA,NA,NA,NA,NA
2015,10.10892,42.57961,10.104166030883789,42.56251525878906,1.94,Northwestern Mediterranean,3,55,155,23.33464480874317,55,60,216.8196000000003,155.01670000000001,NA,NA,NA,NA,NA,NA
2015,10.09197,42.62032,10.104166030883789,42.604183197021484,2.06,Northwestern Mediterranean,2,43,136,23.299344262295083,43,56,215.8601000000002,135.9631,NA,NA,NA,NA,NA,NA
2015,12.34205,41.60452,12.354169845581055,41.60417938232422,1.01,Northwestern Mediterranean,4,72,204,23.646010928961747,36,54,208.3699999999997,101.98059999999998,single.survey,No,Spring,Tor Paterno Boa 8,0,1
2015,12.34167,41.60361,12.354169845581055,41.60417938232422,1.04,Northwestern Mediterranean,4,72,204,23.646010928961747,36,54,208.3699999999997,101.98059999999998,single.survey,No,Spring,Tor Paterno Boa 7,0,1
2015,12.621,41.3635,12.604169845581055,41.35417938232422,1.75,Northwestern Mediterranean,6,98,247,23.728196721311477,49,61,214.05740000000029,123.46430000000002,NA,NA,NA,NA,NA,NA
2015,8.25903,39.87997,8.270830154418945,39.89583969116211,2.03,Northwestern Mediterranean,3,35,91,22.687377049180327,35,45,175.30239999999984,91.06020000000001,NA,NA,NA,NA,NA,NA
2015,8.27548,40.59272,8.270830154418945,40.56250762939453,3.39,Northwestern Mediterranean,3,24,68,22.32655737704918,24,35,146.28670000000002,67.7777,NA,NA,NA,NA,NA,NA
2015,8.52221,39.76777,8.520832061767578,39.77083969116211,0.36,Northwestern Mediterranean,3,38,92,22.755573770491804,38,51,185.02570000000009,92.1223,NA,NA,NA,NA,NA,NA
2015,8.3816,40.0287,8.395832061767578,40.02083969116211,1.5,Northwestern Mediterranean,12,132,320,22.35306010928962,44,47,180.5914000000002,106.7263,NA,NA,NA,NA,NA,NA
2015,8.37894,40.02787,8.395832061767578,40.02083969116211,1.64,Northwestern Mediterranean,12,132,320,22.35306010928962,44,47,180.5914000000002,106.7263,NA,NA,NA,NA,NA,NA
2015,10.89328,42.56602,10.895833969116211,42.56251525878906,0.44,Northwestern Mediterranean,4,70,215,23.002185792349728,35,45,187.5756000000002,107.25739999999999,NA,NA,NA,NA,NA,NA
2015,10.87552,42.58208,10.895833969116211,42.56251525878906,2.74,Northwestern Mediterranean,4,70,215,23.002185792349728,35,45,187.5756000000002,107.25739999999999,NA,NA,NA,NA,NA,NA
2015,12.62108,41.36362,12.604169845581055,41.35417938232422,1.76,Northwestern Mediterranean,6,98,247,23.728196721311477,49,61,214.05740000000029,123.46430000000002,NA,NA,NA,NA,NA,NA
2015,8.22694,40.96132,8.229164123535156,40.97917938232422,2,Northwestern Mediterranean,3,42,119,22.859562841530053,42,50,191.08109999999974,119.14200000000001,NA,NA,NA,NA,NA,NA
2015,9.42477,41.20959,9.4375,41.1875114440918,2.68,Northwestern Mediterranean,4,54,156,22.36191256830601,54,58,200.23749999999993,155.5859,NA,NA,NA,NA,NA,NA
2015,9.6285,40.89071,9.645832061767578,40.895843505859375,1.57,Northwestern Mediterranean,6,100,306,22.748415300546448,50,57,205.8081999999999,152.8238,NA,NA,NA,NA,NA,NA
2015,9.63737,40.19498,9.645832061767578,40.18750762939453,1.1,Northwestern Mediterranean,2,68,198,23.770655737704917,68,78,255.5119999999999,198.2422,NA,NA,NA,NA,NA,NA
2015,8.4316,39.87546,8.437498092651367,39.85417175292969,2.42,Northwestern Mediterranean,3,36,88,22.757540983606557,36,45,177.3007999999999,87.53909999999999,single.survey,No,Spring,Sinis,0,1
2015,8.40583,39.10519,8.395832061767578,39.10417175292969,0.87,Northwestern Mediterranean,3,47,107,22.77912568306011,47,57,212.40079999999983,106.64599999999999,NA,NA,NA,NA,NA,NA
2015,8.21251,40.59459,8.229164123535156,40.56250762939453,3.84,Northwestern Mediterranean,3,24,67,22.37983606557377,24,35,149.0974999999998,66.52239999999999,NA,NA,NA,NA,NA,NA
2015,8.42243,40.04862,8.437498092651367,40.06250762939453,2.01,Northwestern Mediterranean,4,35,90,22.446775956284153,35,43,168.279,90.06790000000002,more.than.two.per.year,No,Winter,Sinis,0,1
2015,8.39522,39.90293,8.395832061767578,39.89583969116211,0.79,Northwestern Mediterranean,3,37,90,22.724262295081967,37,49,181.55470000000003,90.3802,more.than.two.per.year,No,Winter,Sinis,0,1
2015,9.57635,40.91547,9.604166030883789,40.9375114440918,3.39,Northwestern Mediterranean,3,50,152,22.718142076502733,50,57,209.4262000000002,151.9923,NA,NA,NA,NA,NA,NA
2015,9.65377,40.8896,9.645832061767578,40.895843505859375,0.96,Northwestern Mediterranean,6,100,306,22.748415300546448,50,57,205.8081999999999,152.8238,NA,NA,NA,NA,NA,NA
2015,0.54558,39.83772,0.5624885559082031,39.85417175292969,2.33,Northwestern Mediterranean,3,54,123,23.809071038251368,54,60,205.62970000000033,123.3923,one.per.year.monitoring,Severe,Summer,Placer de la barra alta,100,1
2015,0.6857,39.89528,0.6874885559082031,39.89583969116211,0.16,Northwestern Mediterranean,27,450,1075,23.809890710382515,50,60,210.30270000000021,119.4894,one.per.year.monitoring,Severe,Summer,Columbretes Islands,100,2
2015,3.22465,42.04445,3.229158401489258,42.06251525878906,2.05,Northwestern Mediterranean,150,1400,2840,20.1751912568306,28,42,126.9716,56.8041,one.per.year.monitoring,Low,Summer,Medes Islands,10,2
2015,0.61938,40.5909,0.6041545867919922,40.60417556762695,1.96,Northwestern Mediterranean,3,30,71,23.519180327868852,30,44,140.5192,70.8382,NA,NA,NA,NA,NA,NA
2015,3.2319,42.23828,3.229158401489258,42.229183197021484,1.04,Northwestern Mediterranean,12,124,236,20.403169398907103,31,37,120.51139999999987,58.98080000000001,NA,NA,NA,NA,NA,NA
2015,3.29738,42.28452,3.3124923706054688,42.270851135253906,1.97,Northwestern Mediterranean,15,210,419,20.3675956284153,42,43,133.2056000000002,83.7466,NA,NA,NA,NA,NA,NA
2015,3.45728,39.74335,3.479158401489258,39.72917175292969,2.45,Northwestern Mediterranean,6,140,305,23.856612021857924,70,73,207.23980000000003,152.3755,NA,NA,NA,NA,NA,NA
2015,0.6873,39.89655,0.6874885559082031,39.89583969116211,0.08,Northwestern Mediterranean,27,450,1075,23.809890710382515,50,60,210.30270000000021,119.4894,one.per.year.monitoring,No,Summer,Columbretes Islands,8,1
2015,0.68716,39.89709,0.6874885559082031,39.89583969116211,0.14,Northwestern Mediterranean,27,450,1075,23.809890710382515,50,60,210.30270000000021,119.4894,NA,NA,NA,NA,NA,NA
2015,0.6869,39.89677,0.6874885559082031,39.89583969116211,0.12,Northwestern Mediterranean,27,450,1075,23.809890710382515,50,60,210.30270000000021,119.4894,NA,NA,NA,NA,NA,NA
2015,0.6869,39.8969,0.6874885559082031,39.89583969116211,0.13,Northwestern Mediterranean,27,450,1075,23.809890710382515,50,60,210.30270000000021,119.4894,NA,NA,NA,NA,NA,NA
2015,10.87989,42.38907,10.895833969116211,42.395851135253906,1.51,Northwestern Mediterranean,10,200,634,23.125573770491805,40,52,203.8819000000003,126.70120000000001,NA,NA,NA,NA,NA,NA
2015,10.90748,42.38054,10.895833969116211,42.395851135253906,1.95,Northwestern Mediterranean,10,200,634,23.125573770491805,40,52,203.8819000000003,126.70120000000001,NA,NA,NA,NA,NA,NA
2015,6.06889,43.03944,6.062494277954102,43.020851135253906,2.13,Northwestern Mediterranean,2,35,118,21.701803278688523,35,49,180.92959999999968,118.19050000000001,NA,NA,NA,NA,NA,NA
2015,6.09638,43.02749,6.104162216186523,43.020851135253906,0.97,Northwestern Mediterranean,4,70,238,21.75169398907104,35,50,181.77450000000022,118.8899,NA,NA,NA,NA,NA,NA
2015,6.51667,43.04805,6.5208282470703125,43.06251907348633,1.65,Northwestern Mediterranean,3,38,115,22.048360655737707,38,51,203.5156000000003,115.0575,NA,NA,NA,NA,NA,NA
2015,3.1857,42.3463,3.1874923706054688,42.354183197021484,0.89,Northwestern Mediterranean,3,47,113,20.310163934426228,47,49,157.91519999999974,113.20920000000001,more.than.two.per.year,Severe,Summer,Port de la Selva,60,1
2015,3.17345,41.8658,3.1874923706054688,41.85417938232422,1.74,Northwestern Mediterranean,4,39,83,20.85945355191257,39,45,101.03810000000013,83.47349999999999,more.than.two.per.year,No,Summer,Cala Estreta,0,1
2015,3.17345,41.8658,3.1874923706054688,41.85417938232422,1.74,Northwestern Mediterranean,4,39,83,20.85945355191257,39,45,101.03810000000013,83.47349999999999,more.than.two.per.year,No,NA,Cala Estreta,0,1
2015,4.30857,39.88013,4.312492370605469,39.89583969116211,1.78,Northwestern Mediterranean,16,272,567,23.58311475409836,68,69,196.77800000000005,141.70980000000003,more.than.two.per.year,No,NA,Cala Teulera,0,1
2015,10.3266,42.3185,10.3125,42.31251525878906,1.34,Northwestern Mediterranean,3,68,181,23.059071038251368,68,69,221.23390000000032,181.3342,NA,NA,NA,NA,NA,NA
2015,10.2995,42.3516,10.3125,42.354183197021484,1.11,Northwestern Mediterranean,3,68,179,23.090983606557376,68,68,221.22969999999987,179.2281,NA,NA,NA,NA,NA,NA
2015,-5.4234,35.9121,-5.395852088928223,35.9374885559082,3.76,Alboran Sea,12,256,638,20.593060109289617,64,87,226.2098999999999,159.50220000000002,single.survey,No,Summer,Perejil,1,4
2015,-5.43623,35.91003,-5.395852088928223,35.9374885559082,4.75,Alboran Sea,12,256,638,20.593060109289617,64,87,226.2098999999999,159.50220000000002,one.per.year.monitoring,No,Summer,Marsa,4,1
2015,-5.40005,35.9142,-5.395852088928223,35.9374885559082,2.62,Alboran Sea,12,256,638,20.593060109289617,64,87,226.2098999999999,159.50220000000002,one.per.year.monitoring,No,Summer,Perejil,5,1
2015,-5.39707,35.91637,-5.395852088928223,35.9374885559082,2.35,Alboran Sea,12,256,638,20.593060109289617,64,87,226.2098999999999,159.50220000000002,single.survey,No,Summer,Benyounech,1,2
2015,34.6981,31.93024,34.687530517578125,31.93747329711914,1.28,Levantine Sea,1,76,119,27.279562841530055,79,92,182.83490000000003,123.01959999999998,one.per.year.monitoring,No,Summer,Palmachim,0,1
2015,34.86512,32.40215,34.85419464111328,32.395809173583984,1.25,Levantine Sea,3,76,108,27.24448087431694,77,92,163.84090000000035,109.66200000000002,one.per.year.monitoring,No,Summer,Michmoret,0,1
2015,34.73978,32.03097,34.72919464111328,32.02080535888672,1.51,Levantine Sea,1,83,128,27.24754098360656,83,93,181.3496000000003,128.37980000000002,one.per.year.monitoring,No,Summer,Bat-Yam,0,1
2015,34.8879,32.49424,34.89586639404297,32.520809173583984,3.05,Levantine Sea,2,71,104,27.14743169398907,72,84,151.3052999999998,106.2063,one.per.year.monitoring,No,Summer,Sdot-Yam,0,1
2015,34.9197,32.63018,34.89586639404297,32.645809173583984,2.83,Levantine Sea,4,134,193,27.057377049180328,68,81,149.7568,98.29409999999999,one.per.year.monitoring,No,Summer,Habonim 2,0,1
2015,34.92197,32.64585,34.89586639404297,32.645809173583984,2.45,Levantine Sea,4,134,193,27.057377049180328,68,81,149.7568,98.29409999999999,one.per.year.monitoring,No,Summer,Habonim 1,0,1
2015,35.06589,32.92074,35.062530517578125,32.937477111816406,1.89,Levantine Sea,2,65,97,27.27032786885246,66,78,153.34289999999987,99.20449999999998,one.per.year.monitoring,No,Summer,Akko,0,1
2015,35.10381,33.06375,35.10419464111328,33.10414505004883,4.5,Levantine Sea,4,122,179,27.223551912568308,61,80,160.62910000000028,89.25769999999999,one.per.year.monitoring,No,Summer,Achziv,0,1
2015,35.1052,33.09044,35.10419464111328,33.10414505004883,1.53,Levantine Sea,4,122,179,27.223551912568308,61,80,160.62910000000028,89.25769999999999,one.per.year.monitoring,No,Summer,Rosh Hanikra,0,1
2015,15.4955,42.1235,15.47917366027832,42.104183197021484,2.54,Adriatic Sea,4,61,158,23.13360655737705,61,68,222.6381000000001,158.0435,NA,NA,NA,NA,NA,NA
2015,17.2476,40.4846,17.22917366027832,40.43750762939453,5.47,Ionian Sea,4,69,151,24.17754098360656,69,92,255.11340000000018,151.3474,NA,NA,NA,NA,NA,NA
2015,15.5263,42.1419,15.520841598510742,42.145851135253906,0.63,Adriatic Sea,4,59,153,23.075901639344263,59,68,223.7997000000001,152.5986,NA,NA,NA,NA,NA,NA
2015,15.5004,42.1081,15.520841598510742,42.104183197021484,1.74,Adriatic Sea,4,60,156,23.140437158469947,60,66,223.6622000000003,156.1159,NA,NA,NA,NA,NA,NA
2015,10.1342,42.8332,10.145833969116211,42.81251907348633,2.49,Northwestern Mediterranean,3,51,161,23.305409836065575,51,56,221.03260000000023,160.70159999999998,NA,NA,NA,NA,NA,NA
2015,8.49673,39.90657,8.479164123535156,39.89583969116211,1.92,Northwestern Mediterranean,4,31,77,22.870601092896173,31,41,168.3091999999997,76.6763,NA,NA,NA,NA,NA,NA
2015,9.75,40.91,9.770832061767578,40.895843505859375,2.36,Northwestern Mediterranean,2,61,177,23.055300546448088,61,66,233.61200000000002,176.7501,NA,NA,NA,NA,NA,NA
2015,9.67,40.87,9.6875,40.85417556762695,2.3,Northwestern Mediterranean,2,61,177,22.92344262295082,61,64,234.51419999999996,177.3602,NA,NA,NA,NA,NA,NA
2015,9.54,39.09,9.520832061767578,39.10417175292969,2.29,Northwestern Mediterranean,3,52,139,23.718251366120217,52,62,229.07209999999975,139.42680000000001,NA,NA,NA,NA,NA,NA
2015,8.19,40.59,8.187498092651367,40.56250762939453,3.07,Northwestern Mediterranean,3,24,65,22.393989071038252,24,32,146.68850000000012,65.31490000000001,NA,NA,NA,NA,NA,NA
2015,8.55137,42.37851,8.562498092651367,42.395851135253906,2.14,Northwestern Mediterranean,12,160,482,23.132021857923498,40,45,232.04320000000004,120.4205,one.per.year.monitoring,No,Summer-Autumn,Grotte Palazzu (Scandola),8,1
2015,17.9,40.252,17.895841598510742,40.22917556762695,2.57,Ionian Sea,6,93,196,24.183224043715846,90,108,266.37219999999985,192.5284,NA,NA,NA,NA,NA,NA
2015,-2.444,35.177,-2.4375152587890625,35.18748474121094,1.31,Alboran Sea,18,396,1129,22.93672131147541,43,61,221.1308999999999,124.00039999999998,NA,NA,NA,NA,NA,NA
2015,0.71774,39.87594,0.7291545867919922,39.89583969116211,2.42,Northwestern Mediterranean,3,50,121,23.801857923497266,50,59,210.99569999999972,120.69519999999999,NA,NA,NA,NA,NA,NA
2015,0.68259,39.88491,0.6874885559082031,39.89583969116211,1.29,Northwestern Mediterranean,27,450,1075,23.809890710382515,50,60,210.30270000000021,119.4894,NA,NA,NA,NA,NA,NA
2015,0.647,40.593,0.6458225250244141,40.60417556762695,1.25,Northwestern Mediterranean,3,35,83,23.472950819672132,35,51,140.87190000000012,83.22729999999999,NA,NA,NA,NA,NA,NA
2015,-2.427,35.181,-2.4375152587890625,35.18748474121094,1.2,Alboran Sea,18,396,1129,22.93672131147541,43,61,221.1308999999999,124.00039999999998,NA,NA,NA,NA,NA,NA
2015,3.22,42.046,3.229158401489258,42.06251525878906,1.99,Northwestern Mediterranean,150,1400,2840,20.1751912568306,28,42,126.9716,56.8041,NA,NA,NA,NA,NA,NA
2015,3.224,42.05,3.229158401489258,42.06251525878906,1.46,Northwestern Mediterranean,150,1400,2840,20.1751912568306,28,42,126.9716,56.8041,NA,NA,NA,NA,NA,NA
2015,3.225,42.047,3.229158401489258,42.06251525878906,1.76,Northwestern Mediterranean,150,1400,2840,20.1751912568306,28,42,126.9716,56.8041,NA,NA,NA,NA,NA,NA
2015,3.226,42.044,3.229158401489258,42.06251525878906,2.08,Northwestern Mediterranean,150,1400,2840,20.1751912568306,28,42,126.9716,56.8041,NA,NA,NA,NA,NA,NA
2015,3.229,42.042,3.229158401489258,42.06251525878906,2.28,Northwestern Mediterranean,150,1400,2840,20.1751912568306,28,42,126.9716,56.8041,NA,NA,NA,NA,NA,NA
2015,0.07606,38.62278,0.062488555908203125,38.60416793823242,2.38,Southwestern Mediterranean,15,345,689,24.026448087431692,69,82,211.9210999999997,137.71329999999998,NA,NA,NA,NA,NA,NA
2015,2.5465,39.49864,2.562490463256836,39.47917175292969,2.57,Northwestern Mediterranean,4,67,137,24.208852459016395,67,75,188.06460000000027,137.0097,NA,NA,NA,NA,NA,NA
2015,2.57039,39.52617,2.562490463256836,39.520835876464844,0.9,Northwestern Mediterranean,16,256,520,24.16693989071038,64,73,180.92539999999974,130.0109,NA,NA,NA,NA,NA,NA
2015,1.41442,41.13291,1.437490463256836,41.145843505859375,2.41,Northwestern Mediterranean,8,172,480,23.060491803278687,43,51,159.77659999999972,120.1101,NA,NA,NA,NA,NA,NA
2015,0.03713,38.63193,0.02082061767578125,38.60416793823242,3.4,Southwestern Mediterranean,15,345,702,24.029180327868854,69,84,213.85880000000031,140.3029,NA,NA,NA,NA,NA,NA
2015,3.32262,42.31631,3.3124923706054688,42.31251525878906,0.93,Northwestern Mediterranean,48,672,1481,20.25087431693989,42,48,152.8825999999997,92.5325,NA,NA,NA,NA,NA,NA
2015,3.22157,42.04337,3.229158401489258,42.06251525878906,2.22,Northwestern Mediterranean,150,1400,2840,20.1751912568306,28,42,126.9716,56.8041,NA,NA,NA,NA,NA,NA
2015,2.948,41.7306,2.979158401489258,41.72917938232422,2.59,Northwestern Mediterranean,4,39,84,21.30224043715847,39,45,73.17960000000012,84.2444,NA,NA,NA,NA,NA,NA
2015,0.06604,38.62153,0.062488555908203125,38.60416793823242,1.96,Southwestern Mediterranean,15,345,689,24.026448087431692,69,82,211.9210999999997,137.71329999999998,NA,NA,NA,NA,NA,NA
2015,0.04097,38.62009,0.02082061767578125,38.60416793823242,2.49,Southwestern Mediterranean,15,345,702,24.029180327868854,69,84,213.85880000000031,140.3029,NA,NA,NA,NA,NA,NA
