region,year,month,pixels,surface,duration,max_int,mean_int,cum_int,I Moderate,II Strong,III Severe,IV Extreme
Adriatic Sea,2015,sept,9,1,66,2.629522222222222,2.2995445767195766,153.851,66,0,0,0
Adriatic Sea,2015,oct,1,0.1111111111111111,6,1.2865,1.1874333333333333,7.1246,6,0,0,0
Adriatic Sea,2015,nov,9,1,133,1.664111111111111,1.4157137769637769,191.3783,130,0,0,0
Adriatic Sea,2015,déc,9,1,145,1.8567888888888888,1.502162529575749,218.3737,138,0,0,0
Adriatic Sea,2016,janv,9,1,251,2.0356222222222224,1.4132686721133005,360.8483,198,39,0,0
Adriatic Sea,2016,févr,9,1,199,1.6853888888888888,1.2204358866803695,251.3443,159,22,0,0
Adriatic Sea,2016,mars,8,0.8888888888888888,83,1.4481125000000001,1.2451200297619047,105.1256,83,0,0,0
Adriatic Sea,2016,avril,9,1,225,2.535,1.727512203421556,392.0102,159,62,1,0
Adriatic Sea,2016,juil,9,1,50,3.5482666666666667,3.0704838271604937,152.376,46,4,0,0
Adriatic Sea,2016,oct,2,0.2222222222222222,8,1.50375,1.3789875,11.0319,8,0,0,0
Adriatic Sea,2016,nov,6,0.6666666666666666,72,1.9149,1.5223768660968662,112.2072,67,0,0,0
Adriatic Sea,2016,déc,7,0.7777777777777777,109,1.7301142857142857,1.397036387561102,154.275,105,0,0,0
Adriatic Sea,2017,févr,1,0.1111111111111111,1,1.1253,1.1253,1.1253,1,0,0,0
Adriatic Sea,2017,mars,8,0.8888888888888888,118,1.6298875,1.2964234735023041,146.6153,106,10,0,0
Adriatic Sea,2017,avril,9,1,162,2.349066666666667,1.653166583124478,269.3181,96,59,0,0
Adriatic Sea,2017,juin,2,0.2222222222222222,18,3.0045,2.489072307692308,46.1714,18,0,0,0
Adriatic Sea,2017,juil,4,0.4444444444444444,27,2.870675,2.447561904761905,66.0946,27,0,0,0
Adriatic Sea,2017,août,8,0.8888888888888888,67,3.2731624999999998,2.5193412466006215,165.9939,58,9,0,0
Adriatic Sea,2018,avril,9,1,128,4.369066666666667,2.490711843604738,314.8974,63,56,9,0
Adriatic Sea,2018,mai,9,1,259,4.574911111111112,3.050302366444786,790.0356,197,51,4,0
Adriatic Sea,2018,juin,9,1,142,4.988222222222222,3.8875826455026457,547.8401,97,45,0,0
Adriatic Sea,2018,août,8,0.8888888888888888,136,2.8994125,2.246394114219114,309.8053,129,3,0,0
Adriatic Sea,2018,sept,9,1,117,3.0518444444444444,2.4201608898545173,283.8352,110,7,0,0
Adriatic Sea,2018,nov,6,0.6666666666666666,128,2.0767333333333333,1.6778773385565051,219.9082,127,1,0,0
Adriatic Sea,2018,déc,6,0.6666666666666666,128,2.2001833333333334,1.6330893220572376,207.31,124,2,0,0
Adriatic Sea,2019,janv,3,0.3333333333333333,5,1.3268,1.1916,6.1574,5,0,0,0
Adriatic Sea,2019,mars,3,0.3333333333333333,63,1.4420666666666666,1.0205722080136401,64.4696,58,0,0,0
Adriatic Sea,2019,avril,3,0.3333333333333333,15,1.0691333333333333,0.9904611111111111,14.7071,15,0,0,0
Adriatic Sea,2019,juin,4,0.4444444444444444,28,3.747925,3.005771964285714,84.193,28,0,0,0
Adriatic Sea,2019,juil,5,0.5555555555555556,43,3.25644,2.609010158730159,112.80199999999999,43,0,0,0
Adriatic Sea,2019,août,9,1,78,2.8011444444444447,2.2422065991261824,176.0151,76,0,0,0
Adriatic Sea,2019,sept,8,0.8888888888888888,45,2.7536875,2.3883429166666668,103.3454,45,0,0,0
Adriatic Sea,2019,oct,9,1,121,2.4717333333333333,1.8627345931066983,222.1539,93,28,0,0
Adriatic Sea,2019,nov,9,1,224,2.533533333333333,1.8965156481481482,426.2198,149,74,0,0
